Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-04-25 00:00:00-04:00,10.31448899696887,10.377627139286428,10.28004975695624,10.351798057556152,4583291,0.0,0.0
2014-04-28 00:00:00-04:00,10.363358846621535,10.481846918023278,10.299780035449377,10.43560791015625,6733816,0.098232,0.0
2014-04-29 00:00:00-04:00,10.435607369942039,10.513635428645923,10.409598017040745,10.487626075744629,6275970,0.0,0.0
2014-04-30 00:00:00-04:00,10.438498720444455,10.539646997843143,10.305561385246204,10.496297836303711,6685206,0.0,0.0
2014-05-01 00:00:00-04:00,10.525198390208958,10.741944211194097,10.504968733489006,10.69859504699707,6202674,0.0,0.0
2014-05-02 00:00:00-04:00,10.640794146700735,10.658134652324513,10.409599095383955,10.473177909851074,5031974,0.0,0.0
2014-05-05 00:00:00-04:00,10.461616633337162,10.65813274245194,10.461616633337162,10.623453140258789,4835500,0.0,0.0
2014-05-06 00:00:00-04:00,10.597442886729938,10.637902188047267,10.548314737158718,10.568544387817383,4134862,0.0,0.0
2014-05-07 00:00:00-04:00,10.568543658753647,10.72749030174701,10.559873408258115,10.713040351867676,4415321,0.0,0.0
2014-05-08 00:00:00-04:00,10.704370977829289,10.744830277017149,10.559873580932617,10.559873580932617,3492504,0.0,0.0
2014-05-09 00:00:00-04:00,10.54542483556903,10.571434187612684,10.366248519912821,10.38647747039795,4544098,0.0,0.0
2014-05-12 00:00:00-04:00,10.41248669073801,10.432716341024443,10.334457939430356,10.40092658996582,4378927,0.0,0.0
2014-05-13 00:00:00-04:00,10.441388220009799,10.458728024326657,10.340239946011474,10.363359451293945,4990491,0.0,0.0
2014-05-14 00:00:00-04:00,10.369139786048516,10.585885585045506,10.369139786048516,10.473177909851074,5349081,0.0,0.0
2014-05-15 00:00:00-04:00,10.484733367723466,10.545422308897608,10.429824826722875,10.458724021911621,3618227,0.0,0.0
2014-05-16 00:00:00-04:00,10.476066173324115,10.548315229658309,10.435606870117745,10.542534828186035,4944681,0.0,0.0
2014-05-19 00:00:00-04:00,10.545425752069727,10.788181596028162,10.530975799047445,10.646574020385742,11178149,0.0,0.0
2014-05-20 00:00:00-04:00,10.64079159542872,10.753499945019835,10.51941439794422,10.603222846984863,6624635,0.0,0.0
