Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-04-25 00:00:00-04:00,64.65026242951299,64.95281681771063,64.46714315978512,64.81746673583984,7497400,0.0,0.0
2014-04-28 00:00:00-04:00,64.92095332329146,66.06746215618698,64.89706873500815,66.03561401367188,11595100,0.0,0.0
2014-04-29 00:00:00-04:00,65.88435831648401,66.04359300651653,65.57384641883074,65.63754272460938,7214300,0.0,0.0
2014-04-30 00:00:00-04:00,65.59775078267036,65.88437817063485,65.47832169194916,65.72514343261719,6243300,0.0,0.0
2014-05-01 00:00:00-04:00,65.59773407485352,65.66143038360342,65.09613931088035,65.55792236328125,5305000,0.0,0.0
2014-05-02 00:00:00-04:00,65.46237646478538,65.7649247850178,65.0881682868265,65.22351837158203,6629200,0.0,0.0
2014-05-05 00:00:00-04:00,65.00060878612403,65.19169167893413,64.86525865681753,65.04837799072266,4563600,0.0,0.0
2014-05-06 00:00:00-04:00,65.09612895684629,65.09612895684629,64.5865707167249,64.59452819824219,4591300,0.0,0.0
2014-05-07 00:00:00-04:00,64.84932074374271,65.39869080283741,64.82543614541939,65.35887908935547,6639500,0.0,0.0
2014-05-08 00:00:00-04:00,65.33499601697724,65.54200599797187,65.14391315151323,65.41461944580078,4631200,0.0,0.0
2014-05-09 00:00:00-04:00,65.44644010919814,65.92415622813685,65.39867092706939,65.59771728515625,7303500,0.0,0.0
2014-05-12 00:00:00-04:00,65.7728837808656,65.85250111494182,65.05631562535324,65.0722427368164,7859000,0.0,0.0
2014-05-13 00:00:00-04:00,65.23945016498847,65.27129831799489,64.82543025031913,64.9767074584961,6540200,0.0,0.0
2014-05-14 00:00:00-04:00,65.08021413292603,65.21557031165062,64.58658291146234,64.62638854980469,6867200,0.0,0.0
2014-05-15 00:00:00-04:00,64.6900681586414,64.78561259994127,64.04515988450277,64.11681365966797,9402100,0.0,0.0
2014-05-16 00:00:00-04:00,64.19642490600485,64.299932892873,63.694830304148134,63.95757293701172,11558900,0.0,0.0
2014-05-19 00:00:00-04:00,63.702810684870315,63.734658837364066,63.32860248608623,63.63911437988281,6068100,0.0,0.0
2014-05-20 00:00:00-04:00,63.710748308605325,64.15661623012724,63.67094268620599,63.877952575683594,7057200,0.0,0.0
2014-05-21 00:00:00-04:00,63.965547143357206,64.22828984492449,63.710767998495776,64.08497619628906,6339800,0.0,0.0
2014-05-22 00:00:00-04:00,63.98941801451331,64.22826997205989,63.73463894848305,64.21234893798828,5561100,0.0,0.0
2014-05-23 00:00:00-04:00,64.1009139763449,64.37161420524964,64.01333306124866,64.10887145996094,4472600,0.0,0.0
2014-05-27 00:00:00-04:00,64.13277231482813,64.15665691829777,63.73467939189169,63.75856399536133,7003800,0.0,0.0
2014-05-28 00:00:00-04:00,63.71873090601927,63.917777300739765,63.71076734939456,63.77446365356445,4201400,0.0,0.0
2014-05-29 00:00:00-04:00,63.77447802438662,64.01333618164062,63.75855698196348,64.01333618164062,3886800,0.0,0.0
2014-05-30 00:00:00-04:00,63.89388873606176,64.37159883883186,63.83019243584881,64.3238296508789,7433000,0.0,0.0
2014-06-02 00:00:00-04:00,64.22030331030784,64.22826078899988,63.92571258959966,63.9814453125,4331700,0.0,0.0
2014-06-03 00:00:00-04:00,63.72669528063713,63.93370523463951,63.37637167761987,63.63911437988281,6970600,0.0,0.0
2014-06-04 00:00:00-04:00,63.69483568523637,63.86999745527683,63.40820843869977,63.583370208740234,5427700,0.0,0.0
2014-06-05 00:00:00-04:00,63.78244400024414,63.94167872817184,63.67097847581165,63.78244400024414,5787700,0.0,0.0
2014-06-06 00:00:00-04:00,63.76650393500661,63.885932993910046,63.55153648851183,63.71873474121094,5520500,0.0,0.0
2014-06-09 00:00:00-04:00,63.62321383309889,63.88595054557213,63.57543855176345,63.76652145385742,6352500,0.0,0.0
2014-06-10 00:00:00-04:00,63.71871795330411,63.93369141757431,63.69483336269912,63.81426239013672,5658400,0.0,0.0
2014-06-11 00:00:00-04:00,63.73467252086143,63.9337189608711,63.59931632509924,63.74263000488281,7453700,0.0,0.0
2014-06-12 00:00:00-04:00,63.55151902808346,63.71871723484578,63.44801711182467,63.50374984741211,6526800,0.0,0.0
2014-06-13 00:00:00-04:00,63.47987060585217,63.64706882670252,63.29674527382763,63.40821075439453,5214000,0.0,0.0
2014-06-16 00:00:00-04:00,63.312668597538405,63.647071125731344,62.98623569963355,63.44802474975586,5334600,0.0,0.0
2014-06-17 00:00:00-04:00,63.384346788841505,63.527660463981405,63.17733679710275,63.3604621887207,5337300,0.0,0.0
2014-06-18 00:00:00-04:00,63.24898138632823,63.64707415724034,63.00215973776147,63.527645111083984,9614200,0.0,0.0
2014-06-19 00:00:00-04:00,63.575398237273035,64.14865265445827,63.535592614887,63.88591003417969,12485100,0.0,0.0
2014-06-20 00:00:00-04:00,64.04517073116064,64.09293992269427,63.55949703585543,63.63911437988281,11659900,0.0,0.0
2014-06-23 00:00:00-04:00,63.74263178622909,63.74263178622909,63.18530416839311,63.31269073486328,6938900,0.0,0.0
2014-06-24 00:00:00-04:00,63.233045263176734,63.24897237341525,62.834952548992426,62.906612396240234,8157300,0.0,0.0
2014-06-25 00:00:00-04:00,62.93051518500691,63.18529435278368,62.620003264104426,63.153446197509766,12569300,0.0,0.0
2014-06-26 00:00:00-04:00,63.08974246020782,63.12955416821731,62.57222062815345,62.59611129760742,7258800,0.0,0.0
2014-06-27 00:00:00-04:00,62.58018102164225,63.049933639873515,62.51648472181199,62.91457748413086,8974900,0.0,0.0
2014-06-30 00:00:00-04:00,62.90661472810264,63.264895754384405,62.44482570467189,62.57221221923828,10297700,0.0,0.0
2014-07-01 00:00:00-04:00,62.79514915271854,63.22509002823871,62.508521902371754,63.12158203125,8421200,0.0,0.0
2014-07-02 00:00:00-04:00,63.34453582763672,63.58339398052288,63.24899742601438,63.34453582763672,6276600,0.0,0.0
2014-07-03 00:00:00-04:00,63.639131913843535,63.80633020469199,63.40823730045786,63.6789436340332,5501100,0.0,0.0
2014-07-07 00:00:00-04:00,63.49581052871636,63.854091669331865,63.42415673035922,63.846134185791016,6673600,0.0,0.0
2014-07-08 00:00:00-04:00,63.71873911347923,64.37161112928081,63.62320071933221,64.14071655273438,9150200,0.0,0.0
2014-07-09 00:00:00-04:00,64.22034710259143,65.12799839413677,64.09295446371436,65.02449035644531,12113100,0.0,0.0
2014-07-10 00:00:00-04:00,64.70600119514859,65.21556556883718,64.64231096354983,64.9767074584961,8786500,0.0,0.0
2014-07-11 00:00:00-04:00,64.53881528575819,64.94487172119946,64.49104608432341,64.61843872070312,7519300,0.0,0.0
2014-07-14 00:00:00-04:00,64.77767488099393,65.0802232874949,64.72990567849783,64.7458267211914,6802000,0.0,0.0
2014-07-15 00:00:00-04:00,64.8970825711951,64.90504005271137,64.56268004069723,64.69803619384766,9637600,0.0,0.0
2014-07-16 00:00:00-04:00,64.92593577354627,65.16669576313028,64.80555271728598,64.95803833007812,8940500,0.644,0.0
2014-07-17 00:00:00-04:00,64.99817247091426,65.18276067016333,64.51664629074561,64.52467346191406,5844700,0.0,0.0
2014-07-18 00:00:00-04:00,64.64508056640625,64.80558731181064,64.3320881268098,64.64508056640625,6502400,0.0,0.0
2014-07-21 00:00:00-04:00,64.4685049829422,64.52468294350133,64.16353366310253,64.42837524414062,4434300,0.0,0.0
2014-07-22 00:00:00-04:00,64.43641360387471,64.66915265886716,64.01908629046083,64.28392791748047,6073200,0.0,0.0
2014-07-23 00:00:00-04:00,64.4685093357747,64.60494066021019,64.05920923952937,64.19564056396484,5891200,0.0,0.0
2014-07-24 00:00:00-04:00,64.29999754829397,64.46050432364088,64.08330666634055,64.412353515625,6273100,0.0,0.0
2014-07-25 00:00:00-04:00,64.21973734166326,64.3320994307175,63.698087265968994,63.85056686401367,6293400,0.0,0.0
2014-07-28 00:00:00-04:00,63.730166269750384,63.89870015657507,63.28073644861256,63.60978317260742,6757300,0.0,0.0
2014-07-29 00:00:00-04:00,63.47336297906281,63.80240979247562,63.12024688720703,63.12024688720703,6419600,0.0,0.0
2014-07-30 00:00:00-04:00,63.16036682092057,63.409160240856856,62.71094302687821,62.72699737548828,8296500,0.0,0.0
2014-07-31 00:00:00-04:00,62.40597864448391,62.60661514438765,62.02878104499446,62.0528564453125,11235600,0.0,0.0
2014-08-01 00:00:00-04:00,63.601763309653315,64.74137703131137,63.264695497265336,63.92278289794922,18110700,0.0,0.0
2014-08-04 00:00:00-04:00,63.770284130000476,63.770284130000476,63.12825120809505,63.577674865722656,12075300,0.0,0.0
2014-08-05 00:00:00-04:00,63.39309728092965,63.995006690304436,63.38507623065417,63.73017120361328,7995900,0.0,0.0
2014-08-06 00:00:00-04:00,63.72216193996931,65.24700076354016,63.617827027672554,65.07846069335938,12839000,0.0,0.0
2014-08-07 00:00:00-04:00,65.02228607287424,65.15069639528164,64.2117188737069,64.31604766845703,7904000,0.0,0.0
2014-08-08 00:00:00-04:00,64.24379339414405,65.03028484507449,64.23576622176437,64.96607971191406,6215600,0.0,0.0
2014-08-11 00:00:00-04:00,65.19081248013062,65.70444141616105,65.03029961078369,65.39144897460938,8188000,0.0,0.0
2014-08-12 00:00:00-04:00,65.40748974735665,65.69640675632121,65.17475070552746,65.3432846069336,6591200,0.0,0.0
2014-08-13 00:00:00-04:00,65.51985314714703,65.64826344262458,65.09450475852246,65.39144897460938,5472200,0.0,0.0
2014-08-14 00:00:00-04:00,65.4797139811157,65.84086329299721,65.3593370000942,65.76863098144531,5930700,0.0,0.0
2014-08-15 00:00:00-04:00,65.99334380266694,65.99334380266694,65.1506682638162,65.63219451904297,7418400,0.0,0.0
2014-08-18 00:00:00-04:00,65.8007387819651,66.49092876840831,65.6562802703156,66.1618881225586,8450500,0.0,0.0
2014-08-19 00:00:00-04:00,66.08965713558223,66.5069844544987,65.90507499766656,66.3625259399414,6867700,0.0,0.0
2014-08-20 00:00:00-04:00,66.17794191386793,66.56316668498478,66.17794191386793,66.45883178710938,4581800,0.0,0.0
2014-08-21 00:00:00-04:00,66.45080282104458,66.9885071033405,66.36252228240622,66.83602142333984,7099800,0.0,0.0
2014-08-22 00:00:00-04:00,66.73971902196492,67.14099196618662,66.72366467535008,66.92430114746094,6978500,0.0,0.0
2014-08-25 00:00:00-04:00,67.2051844472767,67.26938958161281,66.86008950389329,67.044677734375,5586800,0.0,0.0
2014-08-26 00:00:00-04:00,67.10084797486607,67.27740901250417,66.87613615348592,66.916259765625,5188400,0.0,0.0
2014-08-27 00:00:00-04:00,66.95639222803634,67.0928235361547,66.73970756943295,66.8600845336914,4248300,0.0,0.0
2014-08-28 00:00:00-04:00,66.62734117576275,66.78785398917816,66.41868370272937,66.63536834716797,4278700,0.0,0.0
2014-08-29 00:00:00-04:00,66.68353824292002,66.71564081480452,66.29029245247914,66.69959259033203,4901300,0.0,0.0
2014-09-02 00:00:00-04:00,66.77983509535774,67.00454693905533,66.37856219648675,66.59525299072266,5528900,0.0,0.0
2014-09-03 00:00:00-04:00,66.81998395422389,66.9965450599183,66.42673199228986,66.53106689453125,5851800,0.0,0.0
2014-09-04 00:00:00-04:00,66.54708814698887,67.21320254922054,66.43473223853265,67.1730728149414,7444200,0.0,0.0
