Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2014-04-25 00:00:00-04:00,68.8278792223354,70.43961937577512,67.89326609659352,67.95048522949219,3977058,0.0,0.0,0.0
2014-04-28 00:00:00-04:00,68.45591371750402,68.63711726941565,66.78695507940239,67.11121368408203,5372962,0.0,0.0,0.0
2014-04-29 00:00:00-04:00,67.5022250988105,67.80740582506242,67.10167675987033,67.1970443725586,3521852,0.0,0.0,0.0
2014-04-30 00:00:00-04:00,67.2828814004941,69.09488789899184,66.75834860813997,68.14119720458984,4472701,0.0,0.0,0.0
2014-05-01 00:00:00-04:00,68.47500500360434,69.19027313131852,67.57853328852246,68.13167572021484,2287438,0.0,0.0,0.0
2014-05-02 00:00:00-04:00,68.17935180664062,68.57036851885587,67.8360225438459,68.17935180664062,2800287,0.0,0.0,0.0
2014-05-05 00:00:00-04:00,68.0839833718056,69.08536158902673,67.4831608071228,68.94230651855469,3817834,0.0,0.0,0.0
2014-05-06 00:00:00-04:00,68.84693384161902,69.16164624224893,68.60851116703364,68.74202728271484,2434789,0.0,0.0,0.0
2014-05-07 00:00:00-04:00,68.83739948876693,70.6398744467703,68.62758635696412,70.62080383300781,2698619,0.0,0.0,0.0
2014-05-08 00:00:00-04:00,70.48726106254492,70.98317686981552,70.1630025424954,70.28697967529297,1964414,0.0,0.0,0.0
2014-05-09 00:00:00-04:00,70.41098558468836,71.12625360417667,69.95321085073952,71.02134704589844,1479971,0.0,0.0,0.0
2014-05-12 00:00:00-04:00,71.12626698478572,72.47096733083217,71.12626698478572,72.26115417480469,2211739,0.0,0.0,0.0
2014-05-13 00:00:00-04:00,72.28977779921954,72.45190351643012,71.79385442458354,71.82246398925781,1930500,0.0,0.0,0.0
2014-05-14 00:00:00-04:00,71.86059417391654,72.08947790902202,71.46958476294813,71.89874267578125,2222768,0.0,0.0,0.0
2014-05-15 00:00:00-04:00,71.68892128812999,71.94642182700731,70.76384023379647,71.26930236816406,2016187,0.0,0.0,0.0
2014-05-16 00:00:00-04:00,71.31699122920966,71.52680435281783,70.23932332968369,70.91644287109375,1998871,0.0,0.0,0.0
2014-05-19 00:00:00-04:00,70.89737521316381,72.0704181753078,70.82108547400105,71.91783142089844,1414730,0.0,0.0,0.0
2014-05-20 00:00:00-04:00,72.01317611805511,72.1466922141742,71.19300165556272,71.72706604003906,1966396,0.0,0.0,0.0
2014-05-21 00:00:00-04:00,71.89874011164135,72.31836634110513,71.746153385707,72.09901428222656,1679917,0.0,0.0,0.0
2014-05-22 00:00:00-04:00,72.0608659634453,72.13716296464611,71.34559794837325,72.00364685058594,1537201,0.0,0.0,0.0
2014-05-23 00:00:00-04:00,72.24207834835941,72.94780750548229,71.04042589892494,72.8524398803711,2422466,0.0,0.0,0.0
2014-05-27 00:00:00-04:00,73.0240935749532,74.0779249561594,72.97640613150082,73.81565856933594,2214450,0.0,0.0,0.0
2014-05-28 00:00:00-04:00,73.99685540107697,74.10176195659177,73.1385396211665,73.1480712890625,1819785,0.0,0.0,0.0
