Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2014-04-25 00:00:00-04:00,70.65085823734888,70.65085823734888,69.82923140006075,69.97088623046875,417992,0.0,0.0,0.0
2014-04-28 00:00:00-04:00,70.35808519138256,70.71695605216743,69.15869550003174,70.140869140625,530893,0.0,0.0,0.0
2014-04-29 00:00:00-04:00,70.42420746340329,70.73586251917114,70.04644441446325,70.22588348388672,373365,0.0,0.0,0.0
2014-04-30 00:00:00-04:00,70.15032805548763,70.98140818788168,70.14088199801114,70.89640808105469,568614,0.0,0.0,0.0
2014-05-01 00:00:00-04:00,70.73584275938241,71.51025355102688,70.64140382483627,71.00027465820312,443163,0.0,0.0,0.0
2014-05-02 00:00:00-04:00,71.00028516410212,71.71803414226986,70.86806919512779,71.26471710205078,368795,0.0,0.0,0.0
2014-05-05 00:00:00-04:00,70.8963883439229,71.87856909635394,70.21641649952994,71.74635314941406,540535,0.0,0.0,0.0
2014-05-06 00:00:00-04:00,71.6047038247402,71.736919795088,70.3675370142444,70.45252990722656,736011,0.0,0.0,0.0
2014-05-07 00:00:00-04:00,70.49975832389295,70.94362934591855,70.03700239262884,70.32976531982422,617845,0.0,0.0,0.0
2014-05-08 00:00:00-04:00,71.30247724606706,74.01763780345041,69.9047566410093,72.45465087890625,1427229,0.0,0.0,0.0
2014-05-09 00:00:00-04:00,72.31301126059523,72.388565306997,70.82652178405424,71.2175064086914,722239,0.0,0.0,0.0
2014-05-12 00:00:00-04:00,71.34026250185205,71.66135632897432,70.81139869001349,71.3497085571289,726452,0.0,0.0,0.0
2014-05-13 00:00:00-04:00,71.49137129401267,71.72747226553217,70.96250742348253,70.98139953613281,453182,0.0,0.0,0.0
2014-05-14 00:00:00-04:00,70.83029409010214,71.01917199225038,69.82922823930234,69.85755920410156,468663,0.0,0.0,0.0
2014-05-15 00:00:00-04:00,69.78202018707968,70.2712193908515,68.95094715135313,70.15033721923828,472417,0.0,0.0,0.0
2014-05-16 00:00:00-04:00,70.22587354517847,71.00973049987837,69.59312467076137,70.98139953613281,392280,0.0,0.0,0.0
2014-05-19 00:00:00-04:00,70.82085409854977,71.63304211675744,70.52809116357865,71.48194122314453,347075,0.0,0.0,0.0
2014-05-20 00:00:00-04:00,71.29305249251077,71.32138345830286,69.81033857247172,69.90477752685547,692296,0.0,0.0,0.0
2014-05-21 00:00:00-04:00,70.01810098176973,70.90584290795435,69.88588501896304,70.78306579589844,509601,0.0,0.0,0.0
2014-05-22 00:00:00-04:00,70.8208519607997,71.58582407895084,70.6981757061148,71.50082397460938,421353,0.0,0.0,0.0
2014-05-23 00:00:00-04:00,71.68968846967742,72.45465316254267,71.65191145697405,72.36021423339844,323485,0.0,0.0,0.0
2014-05-27 00:00:00-04:00,72.78520461184684,73.04963653766607,72.18078672276584,72.53965759277344,597445,0.0,0.0,0.0
2014-05-28 00:00:00-04:00,72.7195703600039,72.90894134400871,72.23666495953967,72.52072143554688,416632,0.2,0.0,0.0
2014-05-29 00:00:00-04:00,72.62488236275081,72.73850929496058,72.30768197071073,72.42604064941406,308138,0.0,0.0,0.0
2014-05-30 00:00:00-04:00,72.40710713069224,72.50179262975081,71.62120376282911,72.39763641357422,436871,0.0,0.0,0.0
