Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2015-07-16 00:00:00-04:00,46.50036031023573,47.34741019312895,46.24711811188231,47.26881790161133,816385,0.0,0.0,0.0
2015-07-17 00:00:00-04:00,47.10289100814018,47.32120252189325,46.827819700032286,46.85838317871094,884286,0.0,0.0,0.0
2015-07-20 00:00:00-04:00,46.74485847577978,46.814719756477224,46.19471588054881,46.404293060302734,732045,0.0,0.0,0.0
2015-07-21 00:00:00-04:00,46.35189813765831,46.46541771642139,45.77555259392705,46.07245635986328,701174,0.0,0.0,0.0
2015-07-22 00:00:00-04:00,46.07245834436643,46.640069587307046,45.9163231132675,46.30823516845703,838960,0.0,0.0,0.0
2015-07-23 00:00:00-04:00,46.19471752089291,46.282040793696304,45.39132942019051,45.66203689575195,695342,0.0,0.0,0.0
2015-07-24 00:00:00-04:00,45.60964752699305,46.028805293150285,45.5048589182462,45.906551361083984,554369,0.0,0.0,0.0
2015-07-27 00:00:00-04:00,45.94148262401058,46.70985026293954,45.94148262401058,46.570220947265625,713465,0.0,0.0,0.0
2015-07-28 00:00:00-04:00,46.52654865624356,46.79725613200145,46.32570246371455,46.54401397705078,956991,0.0,0.0,0.0
2015-07-29 00:00:00-04:00,46.3780956317987,47.03303013234679,46.09865717805838,47.024295806884766,1022839,0.0,0.0,0.0
2015-07-30 00:00:00-04:00,46.6488054335118,47.53078586697119,46.587678472519904,47.22515106201172,740514,0.0,0.0,0.0
2015-07-31 00:00:00-04:00,47.57444716491304,48.46515858733962,47.57444716491304,47.853885650634766,1136808,0.0,0.0,0.0
2015-08-03 00:00:00-04:00,47.91500278865693,48.220640859938584,47.64429868489094,47.83641052246094,721982,0.0,0.0,0.0
2015-08-04 00:00:00-04:00,47.60064058249057,47.670501865250344,47.19894820012981,47.295005798339844,776231,0.0,0.0,0.0
2015-08-05 00:00:00-04:00,47.43909667867347,47.88008690705273,47.25134862747594,47.679237365722656,551779,0.0,0.0,0.0
2015-08-06 00:00:00-04:00,47.696692287102074,48.34289574810518,47.329930591439776,48.281768798828125,849116,0.0,0.0,0.0
2015-08-07 00:00:00-04:00,48.16824913175693,49.10262208342065,47.8800796845332,48.93670654296875,595480,0.0,0.0,0.0
2015-08-10 00:00:00-04:00,48.86685969023839,49.11137090713387,48.48263253678849,48.6485481262207,866895,0.0,0.0,0.0
2015-08-11 00:00:00-04:00,48.68347120648527,49.33840579670704,48.500090320703876,48.96290969848633,683625,0.0,0.0,0.0
2015-08-12 00:00:00-04:00,48.82319678401014,49.77503531181623,48.438969640473466,49.58292007446289,813545,0.0,0.0,0.0
2015-08-13 00:00:00-04:00,49.33840601321032,49.98460961077938,48.97164424003813,49.78376007080078,754021,0.0,0.0,0.0
2015-08-14 00:00:00-04:00,49.6527749312113,50.028271029418484,49.43446340114524,50.002071380615234,541439,0.0,0.0,0.0
2015-08-17 00:00:00-04:00,50.02826369589376,50.41249073326605,49.89727546458755,50.098121643066406,623637,0.0,0.0,0.0
2015-08-18 00:00:00-04:00,49.97587582419742,50.13306039473274,49.67897200553846,49.81869125366211,646373,0.0,0.0,0.0
2015-08-19 00:00:00-04:00,49.495592745245524,49.93221582639189,48.91051608430112,49.80122756958008,661907,0.0,0.0,0.0
2015-08-20 00:00:00-04:00,49.530518965048365,50.11559224253942,49.207415515431165,49.574180603027344,737055,0.0,0.0,0.0
2015-08-21 00:00:00-04:00,49.32094082518091,49.99334074232901,49.07643297573419,49.37333679199219,1227090,0.0,0.0,0.0
2015-08-24 00:00:00-04:00,49.373335082828966,49.373335082828966,46.83218907591756,47.03303527832031,1510858,0.0,0.0,0.0
2015-08-25 00:00:00-04:00,47.434723308634844,47.76996218225496,45.539781053435,45.58344268798828,1106878,0.0,0.0,0.0
2015-08-26 00:00:00-04:00,45.260343765954666,46.814720648219904,45.12062120189829,46.692466735839844,1526574,0.0,0.0,0.0
2015-08-27 00:00:00-04:00,46.80599487444343,47.190225333463815,46.517825361348024,47.172760009765625,751386,0.0,0.0,0.0
2015-08-28 00:00:00-04:00,47.23387989415467,47.321203168381146,46.413029790449905,47.085426330566406,657393,0.0,0.0,0.0
2015-08-31 00:00:00-04:00,46.9369816187703,46.98937758817051,45.80176226445725,46.18598937988281,932765,0.0,0.0,0.0
2015-09-01 00:00:00-04:00,45.58344935703757,45.88035317907504,44.71893420925595,44.945980072021484,1037198,0.0,0.0,0.0
2015-09-02 00:00:00-04:00,45.35640820921346,45.37859047039076,44.54428894484069,45.111900329589844,917877,0.0,0.0,0.0
2015-09-03 00:00:00-04:00,45.30400576418654,45.52231727551778,45.05076361156167,45.251609802246094,695281,0.0,0.0,0.0
2015-09-04 00:00:00-04:00,44.9372467722773,44.94598109936698,44.24738150366152,44.42203140258789,741042,0.0,0.0,0.0
2015-09-08 00:00:00-04:00,44.90309494082527,45.3621008463591,44.788345989875026,45.353275299072266,914963,0.545,0.0,0.0
2015-09-09 00:00:00-04:00,45.44153917112459,45.573945936364794,44.73537761341263,44.823646545410156,759840,0.0,0.0,0.0
2015-09-10 00:00:00-04:00,44.62946117385862,45.1414271202364,44.461745462795406,44.585323333740234,664856,0.0,0.0,0.0
2015-09-11 00:00:00-04:00,44.408788052619705,45.51216677554785,44.28520680716626,45.50333786010742,973905,0.0,0.0,0.0
2015-09-14 00:00:00-04:00,45.582782609723694,46.041788576093815,45.44155026370556,45.635746002197266,808798,0.0,0.0,0.0
2015-09-15 00:00:00-04:00,45.741674679779706,46.200680698931386,45.40624655669865,46.024139404296875,679875,0.0,0.0,0.0
2015-09-16 00:00:00-04:00,45.98882410544955,46.500793452290544,45.715188335529746,46.19184875488281,1038245,0.0,0.0,0.0
2015-09-17 00:00:00-04:00,46.085921180869285,47.2246088184625,45.944688840587965,46.642024993896484,698895,0.0,0.0,0.0
2015-09-18 00:00:00-04:00,46.25363706783669,46.83622089451751,46.17419366568728,46.2624626159668,1254444,0.0,0.0,0.0
2015-09-21 00:00:00-04:00,46.43901063127824,46.77443875211784,46.253643788411,46.73030090332031,629626,0.0,0.0,0.0
2015-09-22 00:00:00-04:00,46.439007620713646,46.73029787387185,46.19185184624669,46.29777526855469,549343,0.0,0.0,0.0
2015-09-23 00:00:00-04:00,46.2359788259707,46.690570280526195,46.13888096825121,46.57140350341797,443378,0.0,0.0,0.0
2015-09-24 00:00:00-04:00,46.377218373562755,47.18047800256797,46.280120500730554,47.02159118652344,793971,0.0,0.0,0.0
2015-09-25 00:00:00-04:00,47.17164501831181,48.186754770245145,46.92448926677794,47.74540328979492,731974,0.0,0.0,0.0
2015-09-28 00:00:00-04:00,47.71891788902781,48.11613148277535,47.51589663501963,47.701263427734375,795687,0.0,0.0,0.0
2015-09-29 00:00:00-04:00,47.83366684700667,48.66340969175806,47.763052369061725,48.354461669921875,1845083,0.0,0.0,0.0
2015-09-30 00:00:00-04:00,48.495701900730054,49.727072997237514,48.38977848291875,49.66086959838867,1473869,0.0,0.0,0.0
2015-10-01 00:00:00-04:00,49.79327507874456,49.796807318384204,48.40743166641713,48.89291763305664,1317456,0.0,0.0,0.0
2015-10-02 00:00:00-04:00,49.21951345677098,49.537287047499404,48.79581645821456,49.510807037353516,1021449,0.0,0.0,0.0
2015-10-05 00:00:00-04:00,49.67851945004321,49.84623516052095,49.14007012802517,49.80209732055664,871252,0.0,0.0,0.0
2015-10-06 00:00:00-04:00,49.66086883233589,49.749141151854275,48.86643816013861,49.16655731201172,1117451,0.0,0.0,0.0
2015-10-07 00:00:00-04:00,49.263656798364465,49.36075130215759,48.93705425628331,49.19303894042969,996073,0.0,0.0,0.0
2015-10-08 00:00:00-04:00,49.03415043168795,49.899198958006245,48.912336988034205,49.81975555419922,651155,0.0,0.0,0.0
2015-10-09 00:00:00-04:00,49.81976123537394,49.9698225117859,49.02533047395585,49.15773391723633,970424,0.0,0.0,0.0
2015-10-12 00:00:00-04:00,49.27247904378287,50.24345095457903,49.104766693298316,49.79327392578125,660815,0.0,0.0,0.0
2015-10-13 00:00:00-04:00,49.72265875602741,49.97864005224781,49.46446518015247,49.57259750366211,746044,0.0,0.0,0.0
2015-10-14 00:00:00-04:00,49.67851938035155,49.88154064837373,49.39605471464726,49.510807037353516,594991,0.0,0.0,0.0
2015-10-15 00:00:00-04:00,49.6961811195227,50.60536755217572,49.55494876599091,50.56122970581055,807820,0.0,0.0,0.0
2015-10-16 00:00:00-04:00,50.77307506986655,51.249735480222405,50.561224876182415,51.099674224853516,1155644,0.0,0.0,0.0
2015-10-19 00:00:00-04:00,50.9231328251931,51.170291945054146,50.55239919626841,51.15263748168945,619947,0.0,0.0,0.0
2015-10-20 00:00:00-04:00,51.029056492610835,51.58515690207576,50.940784181172,51.37331008911133,615866,0.0,0.0,0.0
2015-10-21 00:00:00-04:00,51.558677036998475,51.8146616900231,50.9319587766232,50.99374771118164,685153,0.0,0.0,0.0
2015-10-22 00:00:00-04:00,51.15264402864194,51.84998026819752,51.08202616614491,51.69109344482422,532632,0.0,0.0,0.0
