Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-04-25 00:00:00-04:00,121.91875318161831,122.88515772695644,120.75450688202979,122.58077239990234,1803400,0.0,0.0
2014-04-28 00:00:00-04:00,122.76335238076209,123.4786430870374,121.59910656688271,122.79378509521484,1352700,0.0,0.0
2014-04-29 00:00:00-04:00,122.7405477040483,123.67650769422474,122.44377933588942,123.2656021118164,1225900,0.0,0.0
2014-04-30 00:00:00-04:00,123.2884706054932,125.0843035780006,122.77863819357178,124.90167236328125,1615800,0.0,0.0
2014-05-01 00:00:00-04:00,124.5820708301628,125.43432657154162,123.5167511534393,123.92005157470703,1301700,0.0,0.0
2014-05-02 00:00:00-04:00,124.03420077550774,124.87885131885302,123.8059146481765,124.71904754638672,1133100,0.0,0.0
2014-05-05 00:00:00-04:00,124.41461821514302,125.83758291587124,123.87434167547345,125.64734649658203,945500,0.0,0.0
2014-05-06 00:00:00-04:00,125.29741019632263,125.78441532365599,124.1788182988179,124.4071044921875,1026600,0.0,0.0
2014-05-07 00:00:00-04:00,124.79510930710879,125.15275475657295,123.7069624029473,124.94729614257812,1173300,0.0,0.0
2014-05-08 00:00:00-04:00,124.93206183062071,125.82237853434371,124.52115625368792,125.09186553955078,1024700,0.0,0.0
2014-05-09 00:00:00-04:00,124.9092428421693,125.70823821867687,124.32332296235991,125.6930160522461,837900,0.0,0.0
2014-05-12 00:00:00-04:00,125.93654048090417,127.20731868033872,125.78435363034006,127.01708221435547,1051900,0.0,0.0
2014-05-13 00:00:00-04:00,127.01705955307759,127.82366016716188,126.5681043601228,127.56494140625,968400,0.0,0.0
2014-05-14 00:00:00-04:00,127.83131227911636,127.83891755849396,125.44194249871762,125.75392150878906,1165600,0.0,0.0
2014-05-15 00:00:00-04:00,125.41910502296705,125.87566558250855,123.85916365286351,124.44508361816406,1061100,0.0,0.0
2014-05-16 00:00:00-04:00,124.55922049955551,125.01578101523369,123.28082551121129,123.34931945800781,1739200,0.0,0.0
2014-05-19 00:00:00-04:00,123.38736940121078,124.21680923219209,123.04494607853324,123.50151824951172,1460200,0.0,0.0
2014-05-20 00:00:00-04:00,123.64607296798982,123.65367824511296,121.66760947162398,122.18505859375,907600,0.0,0.0
2014-05-21 00:00:00-04:00,122.63401179151037,123.33408044213634,122.39812048230174,123.18949890136719,859500,0.0,0.0
2014-05-22 00:00:00-04:00,123.32650508686712,123.56239645330822,122.71012916702436,123.13626861572266,823200,0.0,0.0
2014-05-23 00:00:00-04:00,123.78309661839823,124.2168414544539,123.19716488957617,123.76026916503906,1663400,0.0,0.0
2014-05-27 00:00:00-04:00,124.13310819654615,124.20919581976435,123.28084089426642,123.99613189697266,1294500,0.0,0.0
2014-05-28 00:00:00-04:00,124.36136715942794,125.25168396777899,123.17429356310858,123.34931945800781,1831500,0.0,0.0
2014-05-29 00:00:00-04:00,123.61788597853098,125.35952660556647,123.20358092330933,125.17538452148438,1489200,1.33,0.0
2014-05-30 00:00:00-04:00,124.85314530540036,125.79686032067258,124.51555733640905,125.55900573730469,2121200,0.0,0.0
2014-06-02 00:00:00-04:00,125.7354793475272,126.14211620732074,124.77642794100083,125.91194152832031,1012600,0.0,0.0
2014-06-03 00:00:00-04:00,125.91190459134388,126.19577997810467,125.20604436806907,125.74311065673828,850900,0.0,0.0
2014-06-04 00:00:00-04:00,125.43625169753497,126.37995497285803,125.05263114740055,126.22650909423828,871300,0.0,0.0
